span,label
President Barack Obama even thanked her for her service.,['Explain']
That’s all because of how Mary has helped other families who have lost children to homicide.,['Explain']
"She started an organization in 2005 called From Death to Life… that provides healing groups for mothers on both sides of a tragedy, and encourages forgiveness when mothers are ready.",['Explain']
And through her work… she met the love of her life… a man named Ed Roy. ,['Explain']
"When my first-born and my one and only son was murdered, my daughters had asked me to go to the church to hear you speak.",['Statement']
"I wasn’t ready for the forgiveness part, but I was at a loss.",['Explain']
"Like I shared with you, I thought God took my boy and was punishing me for my own crimes.",['Explain']
I had joined the gangs early and pulled my first armed robbery at 11 years old.,['Explain']
"But with you being there, I saw hope.",['Explain']
You took me under your wing; that’s why I called you my angel.,['Explain']
"Then I remember, I had that dream — that was just before our wedding.",['Explain']
"And your son was saying, ”Yeah, Mom! Alright!” You know, ”Right on!” ",['Explain']
"And my son was saying, ”Yeah, Dad. ‘Bout time you got it right!”",['Explain']
"As the years and time goes by, you know where I’ve been.",['Statement']
You know where I hurt.,['Explain']
And I know you take care of me when I’m not doing well.,['Statement']
The anniversary is coming up of my son’s murder and I’m grateful to have someone there that has experienced the same thing that I have.,['Explain']
That empty hole is always going to be there in our hearts.,['Explain']
"But I feel like when we together and we able to listen to one another’s heartbeats, it says a lot.",['Explain']
I’m thankful; I really am.,['Open-ended Declaration']
You’re a good man.,['Open-ended Declaration']
They recorded that interview in 2017.,['Statement']
"But recently, Ed has had to care for Mary in an entirely different way.",['Explain']
Stay with us…,['Order']
10 years after we first met Mary… she was diagnosed with Lewy Body Dementia… sometimes described as Alzheimer’s and Parkinson’s all rolled into one.,['Statement']
"And her husband, Ed, has been her main caretaker.",['Statement']
Just a few months ago… the two of them sat down for another interview.,['Explain']
There was a lot of things that neither one of us didn’t understand.,['Statement']
"It was things like leaving something on the stove, parking your car a few houses down the street.",['Explain']
"And as it progressed, we started understanding together what we was up against.",['Explain']
"Like, when you started seeing things — the invisible people.",['Explain']
"And we talked about it, honey.",['Explain']
"You know, we made humor out of them.",['Explain']
We call them the little people,['Explain']
Like when you had several bowls of cereal out and you was feeding them.,['Explain']
"And I said, “You giving all my Cap’n Crunch to the little people. What about me?”",['Explain']
"And you started laughing, you know.",['Explain']
We have so many moments.,['Explain']
"Yeah, I need to write them down.",['Statement']
They are written down.,['Statement']
"They are written down in our hearts, honey.",['Explain']
Sometimes I think about when people say that a mind is a terrible thing to waste. ,['Explain']
…to waste. yeah.,['Statement']
But you know what?,['Open-ended']
The heart is the terrible thing to waste.,['Statement']
"You know, don’t think about just the memory things; we’re here to remember for each other.",['Explain']
Don’t worry about the reading because I’m here and read to you. ,['Explain']
How many men would do the things that you do as far as taking care of me?,['Open-ended']
Like putting on my shoes today.,['Explain']
That’s what it’s all about.,['Response']
"You know, it’s about us taking care of one another.",['Statement']
"You’ve given me, Mary, a reason for living.",['Explain']
"I always told you that, though.",['Explain']
So that’s what I see you doing and giving to other people is hope.,['Explain']
You have to have some kind of hope to hold on to.,['Explain']
"When you don’t have that, you don’t have nothing.",['Explain']
"So, it’s true.",['Statement']
"It’s true what they say about when, uh, when they say wait on God, that he’ll send you that person.",['Explain']
"You know, he knew what was in my heart.",['Explain']
I love you.,['Open-ended Declaration']
I love you.,['Response']
When word of Mary’s illness started to circulate among the families she’s helped… that’s when the visits we told you about earlier began…,['Statement']
You’ve got a full slate of visitors for today.,['Statement']
Why are you saying somebody wants to come and sit and talk to me?,['Open-ended']
"Oh Mary, the world would be lined up if they were invited.",['Explain']
That’s Brian Mogren.,['Explain']
"One of Mary’s close friends and the Director of the St. Jane House, where Mary’s healing groups have been meeting for more than 15 years.",['Explain']
He started hosting “Thursdays with Mary” … so family and friends… including those Mary has helped… can now help her remember her impact.,['Explain']
And at Mary’s request… Brian’s been recording these conversations.,['Explain']
"When I saw Brian’s note about meeting with you on Thursdays, I’m like, Oh, let me get my name on that list.",['Statement']
Cause I want to see my friend.,['Explain']
Yeah. I’m so glad that you did.,['Statement']
That’s Mary’s longtime friend Gwen Chandler.,['Statement']
"Baby, you will never have any idea how much you’ve influenced people’s lives.",['Statement']
And people will be saying your name for generations and generations. ,['Explain']
"I met someone recently, her brother was murdered when she was younger, and she wants to meet the person who killed her brother. ",['Statement']
Michele Braley is a social worker who was also with Mary at the prison the day that Mary met Oshea… And they’ve been friends ever since…,['Explain']
"And she said, partly, she had the courage to do that because she knew of your story and that you met Oshea.",['Explain']
She’s never met you but you gave her courage.,['Explain']
"You know, we don’t know all the lives we impact, do we?",['Rhetorical']
"You know, but I wanted to get a chance to tell you that, Mary.",['Statement']
And despite her illness…Mary’s still been helping to run her healing group for mothers every other Saturday…,['Explain']
My name is Constance Styles and my son Dante Gray was murdered in 1994.,['Statement']
Well I’m Ebony Robinson.,['Statement']
"My son’s name is Andre Riley Jr and I lost him July 3rd, 2016.",['Statement']
"My son was murdered in 2016, December 25th.",['Statement']
My name is Angel Cradle.,['Statement']
The loss of my son Dewayne Tyson Sr. happened in 2007 and the loss of my grandson Dewayne Tyson Jr. happened in 2018.,['Statement']
"My name is Ann and my son, Maurice Wilson, was killed October the sixth, 1997. ",['Statement']
"My name is Princess Titus and my son, Anthony Titus, was hit by a bullet intended for another child two weeks after his 16th birthday, right before the fireworks on July 4th, 2010.",['Statement']
Some of the mothers who were there this particular day… turned the tables on Mary…,['Statement']
"Do you mind if we spend some time sharing with you, Mother Mary, what you mean to us?",['Open-ended']
I remember calling Mary around Mother’s Day.,['Statement']
"She said, this is just how it gets around Mother’s Day and holidays are gonna be like that.",['Explain']
So to have a woman who did walk that walk to let me know that I was not crazy and that we were not alone.,['Explain']
Loneliness doesn’t help grief and Mary did not allow us to be lonely.,['Explain']
"So we’re forever grateful to you, Ms. Mary.",['Statement']
"It’s not a happy situation, but we are blessed to be able to have you as our shepherd.",['Explain']
"Ooh, sister Mary, you mean the world to me.",['Statement']
I admire you so much.,['Statement']
"No matter how hard things have been for you lately, you are still here teaching us and showing us what true love is.",['Explain']
I think we all in tears around the table now.,['Statement']
"So Mary, thank you for modeling… shining your little light everywhere you go.",['Explain']
Thank you Mary Johnson-Roy.,['Statement']
"Love you, ladies.",['Open-ended Declaration']
We love you.,['Response']
"Appreciate you so much, you don’t know.",['Open-ended Declaration']
But for all that’s happened over the past year… there was one person who hadn’t had this kind of conversation with Mary yet… Oshea.,['Statement']
Her illness has affected him too. It’s hard to see this woman who has meant so much to him declining.,['Explain']
"She’s not able to travel anymore or share their story together, which was such a big part of his life.",['Explain']
It gave him purpose.,['Explain']
"So as much as she still means to him, he’s been hesitant to talk with her directly about her health.",['Explain']
"But finally, this summer, Oshea decided to sit down with Mary again… and StoryCorps was there to record it.",['Explain']
"Well Mary, it’s been 12 years since we sat down for our first StoryCorps interview and it’s more emotional for me this time.",['Statement']
"You know, with everything that we’ve been through and we’ve dealt with and everything that’s going on now.",['Explain']
"You know, it hurts to see.",['Explain']
I’m used to the lady that fusses at me all the time.,['Explain']
But you’re strong and you’re going to fight for whatever you believe in.,['Explain']
And I still see you fighting.,['Explain']
 I’m glad to see you.,['Statement']
I’m glad to see how you’re doing.,['Statement']
So I thank God for that chance today.,['Statement']
A lot has changed.,['Statement']
"I, myself, have two children: my son, he’s three.",['Statement']
And a little girl.,['Statement']
She’s how old now?,['Open-ended']
She’s six years old now.,['Statement']
I remember when she was born you helped me get the car seat for her.,['Explain']
"But since we were living next door to each other, you left me for another fella.",['Explain']
His name is Ed,['Statement']
I remember when I first got wind of you and Ed going out on dates.,['Statement']
"I’m like, wait, what’s going on?",['Open-ended']
You was mine.,['Statement']
"But you all blessed me with the opportunity to not only be present in the wedding but to walk you down the aisle, that was, like, again, your words: beyond belief.",['Explain']
I’m proud of you.,['Statement']
I’ve been proud for a while.,['Statement']
It has been an amazing journey.,['Statement']
"From a hug to you becoming a grandmother through me with my kids, to you just being a beacon of light to a lot of people.",['Explain']
"On our last interview we ended it with me saying “I love you, lady.”",['Explain']
And I still feel the same way.,['Statement']
Mary’s still living at home with Ed… and goes to a daytime memory care center three times a week.,['Statement']
Brian has set up a GoFundMe to help support them.,['Explain']
But one thing is clear… even as Mary’s memory dims… her light does not.,['Explain']
"This little light of mine, I’m gonna let it shine, yeah.",['Statement']
This little light of mine…,['Statement']
"Yeah, I’m gonna let it shine.",['Promise']
"Let it shine, let it shine.",['Order']
Let it shine.,['Order']
Everywhere I go.,['Explain']
Everywhere I go… ,['Statement']
I’m gonna let it shine…,['Statement']
I’m gonna let it shine…,['Statement']
Yes…,['Response']
"Everywhere I go, I’m gonna let it shine.",['Promise']
Everywhere…,['Statement']
I’m gonna let it shine… Let it shine.,['Promise']
Let it shine.,['Order']
Let it shine.,['Order']
"Yeah, Jesus gave it to me, yeah he did.",['Statement']
I’m gonna let it shine.,['Promise']
"Yeah Jesus gave it to me, I’m gonna let it shine.",['Statement']
This episode was produced by Jasmyn Morris and Jud Esty-Kendall.,['Statement']
Our Technical Director is Jarrett Floyd.,['Statement']
Max Jungreis is our Associate Producer.,['Statement']
"Special thanks to Ian Gonzalez, Gaspar Caro, Liyna Anwar, Roselyn Almonte and especially…Brian Mogren.",['Statement']
Without him..none of these recordings would have been possible.,['Explain']
"Artwork for this episode was created by Liz McCarty, you can see it on our website.",['Statement']
"There, you can learn more about recording your own interview.",['Explain']
I’m Michael Garofalo.,['Statement']
And I’m Jasmyn Morris. ,['Statement']
Join us again next week for our final episode… as we wrap up this special series…,['Order']
"As always, thanks for listening.",['Statement']
"We’ve mentioned a lot of numbers over the past few episodes… 27,000 interviews on the mobile tour… 17,000 interviews in just one day when we released the app.",['Statement']
But StoryCorps doesn’t just care about numbers…,['Explain']
WHO records interviews is just as important as how many we collect.,['Explain']
If we’re building an archive of American voices… we need to make sure that the archive reflects who actually lives here in the United States.,['Explain']
So while StoryCorps is open to anyone who wants to do an interview… we’ve worked to make sure that stories and voices that don’t often get included in the historical record ARE captured in the StoryCorps archive.,['Explain']
We call these efforts “initiatives”… you’ve heard about one already – StoryCorps Griot.,['Explain']
"There’s been quite a lot… like, Historias… or Military voices…",['Explain']
Our 9/11 initiative,['Explain']
We did one for people with Memory Loss…,['Explain']
…and another inviting immigrants to record…,['Explain']
But on this episode… we’re going to focus on just one of the many that we’ve done… our collection of LGBTQ voices… called StoryCorps OutLoud…,['Explain']
To be in the service for my country is the greatest thing I thought I did but I was kicked out for being homosexual.,['Explain']
When I first came out they didn’t have the words that they have today.,['Statement']
"So, attempting to tell your extraordinarily loving blue-collar parents that you were transgender was tantamount to telling them I was from Jupiter.",['Explain']
"We got married at the veterans home and we said, ’If you came to see the bride, you’re out of luck!’",['Statement']
Do you remember that?,['Open-ended']
"Yes, of course!",['Response']
I’m Michael Garofalo.,['Statement']
And I’m Jasmyn Morris. From NPR… this is StoryCorps Then and Now… celebrating 20 years of StoryCorps.,['Statement']
"So we thought if we’re telling the story of StoryCorps this season, recording and sharing stories from LGTBQ folks has always been a part of that work and so why is that built into your fabric as a documentary radio producer and the founder of StoryCorps?",['Confirmation']
"It’s always been an issue that’s, you know, close to my heart.",['Response']
I’m the proud son of a gay dad.,['Statement']
That’s Dave Isay… Jasmyn recently sat down with him to talk about the origins of OutLoud.,['Statement']
"My dad was named Richard Isay, and he was a psychiatrist and a psychoanalyst.",['Statement']
"For many years, he saw only gay patients and was kind of a revolutionary in the psychoanalytic world in saying that homosexuality was not a disease and advocating in the work he did for helping LGBTQ folks find love.",['Explain']
So that was his mission in life.,['Explain']
I accidentally discovered he was gay when I was 21 and our nuclear family exploded.,['Explain']
"Despite, you know, many hints and clues, I was taken completely by surprise.",['Explain']
"And I was really unhappy about a lot of things, uh, and confused about a lot of things.",['Explain']
And I withdrew from my dad for a while and it was about that time that I started making radio documentaries.,['Explain']
"At some point after my dad came out, he did tell me the story of the Stonewall riots, which I knew nothing about.",['Explain']
And it was just a year or two later that I made my first radio documentary and I decided to make it on Stonewall.,['Explain']
"It was the first oral history of people who had been at Stonewall, believe it or not.",['Explain']
"I remember on that night, when we saw the riot police, all of us drag queens, we linked arms like the Rockettes and sang the song we used to sing.",['Statement']
“We are the village girls. We wear our hair in curls. We wear our dungarees above our nelly-knees” and the police went crazy hearing that and they just immediately rushed us.,['Explain']
We gave one kick and fled.,['Explain']
A lot of these folks had never been interviewed before about what had happened on that day.,['Statement']
And I was very interested in what life was like before Stonewall.,['Explain']
"Sylvia Rivera, who’s kind of known as the Rosa Parks of the Stonewall movement, became one of my best friends and was the centerpiece of this radio documentary, which was named Remembering Stonewall, and I dedicated it to my dad.",['Statement']
The era before Stonewall was a hard era.,['Statement']
"There was always the gay bashings on the drag queens by heterosexual men, women, and the police.",['Explain']
"We learned to live with it because it was part of the lifestyle at that time, I guess, but none of us were very happy about it.",['Explain']
"In some ways, was that you trying to figure out this time in your life where there was a secret, like, life before your dad coming out?",['Closed-ended']
Yeah.,['Response']
I was very interested to understand what he had gone through.,['Statement']
"And, you know, once he came out, I had found out things like, you know, he had been entrapped in a restroom, and he had to beg the cops not to put his name in the paper and, you know, destroy his life.",['Explain']
"And he had been a rising star in the world of psychoanalysts, and that star was completely extinguished the minute he came out.",['Explain']
"He was shunned and, you know, refused positions and he was very moved by the fact that I had made this documentary.",['Explain']
"And, you know, it was me making an effort to understand him.",['Explain']
"And, um, that was the beginning of our rebuilding our relationship with each other.",['Explain']
"Many, many, many years after that, I started StoryCorps.",['Statement']
And I guess you could say that there was something about not being crazy about secrets in our lives that was part of the motivation behind starting StoryCorps – giving people the chance to say the important things to the people who are most important to us. ,['Explain']
And that included Dave.,['Explain']
Here he is talking with his dad in 2004….,['Explain']
What truly was the happiest moment of your life?,['Open-ended']
I think I am happier now than I’ve ever been in my life.,['Response']
"So it’s, um, happiness is a continuing process.",['Explain']
How do you want to be remembered?,['Open-ended']
Where am I going?,['Open-ended']
I don’t think much about that.,['Statement']
You think about dying?,['Closed-ended']
All the time.,['Response']
Are you scared of dying?,['Closed-ended']
"No, I think about not having good times with Gordon anymore.",['Response']
"It’s, uh, it’s more an absence of that.",['Explain']
What do you think is the most important thing that you’ve accomplished in your life?,['Open-ended']
What are you proudest of?,['Open-ended']
Very proud of you kids.,['Statement']
I am very proud of the work I’ve done and I am proud of being able to turn my life around and make it into a happy and good one.,['Statement']
Were you unhappy when I was a kid?,['Closed-ended']
"No, I think I was happy when you were a kid.",['Statement']
And I was a good father and I loved having kids.,['Explain']
You think I was a good father?,['Confirmation']
I think you were a good father.,['Statement']
You’re still a good father.,['Explain']
My dad got sick in 2012 on a Friday.,['Statement']
He was diagnosed with cancer and he died the next week.,['Explain']
"And he actually died on the anniversary of Stonewall on June 28th, 2012.",['Explain']
"At the memorial service, I announced that in honor of my dad, we would be recording stories of people who were alive before Stonewall and that’s where it all began.",['Explain']
"And then, you know how I am— ",['Explain']
Yeah.,['Response']
"I’m like a dog with a piece of steak, you know?",['Closed-ended']
"After my dad died, there was no way that this thing wasn’t gonna get done, if it killed me.",['Explain']
"And you know, that’s the way I, I guess, that I deal with, you know, grief or, or any issues, is that I just stay focused on StoryCorps and get something new done.",['Explain']
"I decided, you know, come hell or high water, we were going to do this program, which we named OutLoud.",['Explain']
It launched in June 2014… LGTBQ people from all walks of life came in to tell stories of love… loss… resiliency and creativity… and… family.,['Explain']
So in keeping with Dave’s story… we’re spending this episode hearing conversations about family…,['Explain']
This first one is set in a small farming town in Washington State… where Patrick Haggerty was growing up in the 1950s.,['Explain']
"At StoryCorps he told his daughter, Robin, about something that happened in high school.",['Explain']
There was an assembly that day and Patrick was going to perform.,['Explain']
"I’m riding to school with my oldest brother, and on the way to school, I’m putting glitter all over my face.",['Explain']
"And my brother said, ”What in the hell are you doing?”",['Explain']
"And I said, ”I’m putting on my costume.”",['Explain']
"And he said, ”Well, I wouldn’t be caught dead wearing that.”",['Explain']
"So he dropped me off at the school, and he called my dad up, and he said, ”Dad, I think you better get up there. This is not going to look good.”",['Explain']
So my dad drove up to the high school.,['Explain']
"And he had his farmer jeans on and they had cow crap on them, and he had his clodhopper boots on.",['Explain']
"And when I saw him coming, I ducked around the hall and hid from him.",['Explain']
"And it wasn’t because of what I was wearing, it was because of what he was wearing.",['Explain']
"So, the assembly goes well, and I climb in the car and I’m riding home with my father.",['Explain']
"My father says to me, ”I was walking down the hall this morning, and I saw a kid that looked a lot like you ducking around the hall to avoid his dad.",['Explain']
"But I know it wasn’t you, cause you would never do that to your dad.”",['Explain']
"And I squirmed in my seat, and I finally busted out and I said, ”Well dad, did you have to wear your cow-crap jeans to my assembly?”",['Explain']
"And he said, ”Look, everybody knows I’m a dairy farmer. This is who I am.”",['Explain']
And he looked me square in the eye.,['Explain']
"And then he said, ”Now, how bout you? When you’re a full-grown man, who are you gonna go out with at night?”",['Explain']
"And I said, ”I don’t know.”",['Explain']
"And he said, ”I think you do know, and it’s not gonna be that McGlaughlin girl that’s been making goo-goo eyes at you but you won’t even pick up the damn telephone.”",['Explain']
"“Now, I’m gonna tell you something today, and you might not know what to think of it now, but you’re gonna remember when you’re an adult. Don’t sneak. Because if you sneak, like you did today, it means you think you’re doing the wrong thing. And if you run around spending your whole life thinking that you’re doing the wrong thing, then you’ll ruin your immortal soul.”",['Explain']
"And out of all the things a father in 1959 could have told his gay son, my father tells me to be proud of myself and not sneak.",['Explain']
My reaction at the time was to get out in the hay field and pretend like I was as much of a man as I could be.,['Explain']
"And I remember flipping 50-pound bales three feet up into the air going, ”I’m not a queer. What’s he talking about?”",['Explain']
But he knew where I was headed.,['Explain']
And he…he knew that making me feel bad about it in any way was the wrong thing to do.,['Explain']
"I had the patron saint of dads for sissies, and no, I didn’t know at the time, but I know it now.",['Explain']
"Patrick Haggerty remembering his father, Charles Edward Haggerty.",['Explain']
Patrick was the founder of Lavender Country – which he called the world’s first openly gay country band.,['Explain']
He died in 2022.,['Explain']
How have you seen things change in the way that we talk about and the way we tell stories from the LGBTQ community?,['Open-ended']
"I remember when I did the Stonewall documentary, I was trying to get newspapers to cover it, and I called the major newspaper in New York and said, you know, “we have this documentary, the first oral history of Stonewall, would you like to do a story about it?”",['Explain']
"And they said, “we don’t do stories about those kinds of people.”",['Explain']
"I like to think that at StoryCorps, we just, you know, whisper truths in people’s ears.",['Explain']
And what we try and do is find stories that haven’t been told before that creep up behind you and help you see yourself and someone who you might have thought was very different than you.,['Explain']
And I think we’ve done that from the first days of StoryCorps.,['Explain']
"So I think, you know, nothing’s changed.",['Explain']
"We just, do our best to, you know, help be the vehicle through which people can have their stories told to the world.",['Explain']
More of those stories coming… after the break.,['Statement']
Stay with us…,['Order']
Welcome back – we’re listening to conversations from StoryCorps OutLoud… our initiative to collect and preserve the stories of LGBTQ people across the country.,['Statement']
M.J. Seide fell in love in the early 1990s.,['Statement']
Her partner had already been married and raised children… even grandchildren…,['Explain']
"Which meant that M.J. suddenly became a grandma, too…",['Explain']
"Here she is with her 12-year-old granddaughter, Genna Alperin.",['Explain']
How has your life been different than what you thought it was gonna to be?,['Open-ended']
I thought that my life was probably not one that was gonna be worth living.,['Statement']
"There was this hole that I had all of my life because, I never thought I’d be able to walk along the beach and hold somebody’s hand because I’m gay.",['Explain']
"But, you know, when I fell in love with Mamommy, I knew that she was my soulmate.",['Explain']
Do you know what I mean by that?,['Closed-ended']
Yeah.,['Response']
I’d never felt that way about anyone before.,['Explain']
"And um, after she had gotten her divorce from grandpa Jim, she was very upfront with your mom.",['Explain']
"She told your mom that she was in love, and it was with a woman.",['Explain']
And that was the first time that anyone was proud to say that they loved me.,['Explain']
That made me the happiest I’d ever been in my life.,['Explain']
"And then, when I got to know your mom and uncle Justin, I knew that I had hit paradise because I now have a family that I can wrap my arms around.",['Explain']
Is there anything that you’ve never told me that you wanna tell me now?,['Open-ended']
"You know, you and I talk about most things but this is the first time that we’ve ever talked about the fact that I’m gay and I guess what I wanna ask you is, does it embarrass you to have a gay grandma?",['Closed-ended']
No,['Response']
No?,['Confirmation']
It doesn’t really matter,['Statement']
It doesn’t.,['Statement']
It just matters my relationship with you.,['Explain']
"I always tell you how much I love you, but I don’t know that you can really understand the depth of it, because you’re someone that I never thought would be in my life and I can’t imagine my life without you.",['Explain']
"You have always been a child that makes up her own mind and, I always knew that you were going to grow up to be a woman that we would all be very, very proud of.",['Explain']
"Well, um.",['Response']
You’re one of my favorite grandmas.,['Statement']
"You do, like, a lot of things with me like ride roller coasters and (GA & MS laugh) play poker (GA & MS laugh) I don’t know what life would be like without you here.",['Explain']
I love you sweetheart.,['Open-ended Declaration']
Love you too.,['Response']
OutLoud was started to preserve the stories of the pre-Stonewall generation while we still could… but as it’s continued… it’s also documented several other generations… including the youngest one…,['Statement']
"Gabe Lopez always knew he was a boy, even though his birth certificate said otherwise.",['Explain']
"When he was 8 years old, Gabe came to StoryCorps in Arizona, where he lives, with his mom Chris, and they talked about how a weekend at camp for transgender kids transformed his life.",['Explain']
Do you remember when things really changed for you?,['Closed-ended']
We went to a camp.,['Statement']
"And I met three best friends — Luke, Brock, and Cooper.",['Explain']
Brock taught me how to pee standing up.,['Explain']
"They were all transgender like me, so they all wanted to be boys.",['Explain']
"And that was huge for you, right?",['Confirmation']
Yeah.,['Statement']
That’s why I say we’re bros.,['Explain']
We know each other.,['Explain']
Do you ever get scared about what it’s going to be like to grow up transgender?,['Closed-ended']
"I’ve been wondering if when I’m older, a lot of people will try to hurt me or something … or …",['Explain']
Like if they find out you were born a girl and they have a problem with it?,['Confirmation']
You think they might try to hurt you in some way?,['Confirmation']
Yeah.,['Statement']
Were you ever worried about telling me that you were transgender?,['Closed-ended']
Yes.,['Statement']
Did you ever try to tell me and then change your mind?,['Closed-ended']
How many times do you think?,['Open-ended']
"I think like, four times.",['Response']
Four times?,['Confirmation']
I was worried that you liked me as a girl.,['Statement']
Because we used to have a lot of fun?,['Confirmation']
Do we still have fun?,['Closed-ended']
"So it doesn’t really matter if you’re a boy or a girl, right?",['Confirmation']
Yeah.,['Response']
I didn’t know that you were dealing with that on your own.,['Statement']
"If I’d known I would have tried a little bit harder to have that conversation with you, and maybe start it myself.",['Explain']
"Um, do you worry about me?",['Closed-ended']
I worry about how other people might treat you.,['Explain']
And it makes me upset to think about what you might have to go through.,['Explain']
You amaze me every day.,['Explain']
"And you can tell me anything, anytime, anywhere, and it won’t change how much I love you.",['Explain']
I’ll always have your back.,['Explain']
"Thank you, mom.",['Open-ended Declaration']
That conversation was recorded on our mobile tour in 2015…,['Explain']
"And just this year Gabe, who’s now 16 years old… came back for another conversation.",['Explain']
"This time with his dad, Julio.",['Explain']
Did you ever feel jealous that it was my friends who taught me how to pee standing up?,['Closed-ended']
"No, I don’t think so.",['Response']
"But I was like, “that takes some talent to be able to do that.”",['Explain']
"When I first talked to you guys about how I felt, I was young, obviously, but I didn’t know the consequences that people could have for coming out to their parents.",['Explain']
"We always thought it was just kind of a phase and we told you that, right?",['Confirmation']
And I remember saying that to you because it happened with my sister.,['Explain']
"You know, my sister was very tomboyish and hanging out with the boys but I noticed something different in you.",['Explain']
"So when you came out to us, it caught us by surprise, but it wasn’t a big surprise.",['Explain']
You know what I mean?,['Confirmation']
"I was really happy that you guys were super supportive, because I know that not many kids get that.",['Explain']
"We’ve always loved you, no matter what.",['Open-ended Declaration']
"Like one of the pictures that I cherish, you were in a dress, you were holding a, a toy gun mm-hmm.",['Explain']
And your Hulk shoes…,['Explain']
"and I mean, you know,  even though that time was still kind of difficult for you.",['Explain']
I saw who Gabe was and who he was gonna become in the future.,['Explain']
I’m always gonna be able to cherish that.,['Explain']
How would you describe yourself today?,['Open-ended']
"I’m really trying to up my art game, so I can be a tattoo artist.",['Response']
I bought you a tattoo gun.,['Statement']
"And then told you I can be your test dummy and I love it because, for your first tattoo on a person, that came out really good.",['Explain']
What kind of man do you want to be?,['Open-ended']
The kind of man that can help others see different viewpoints.,['Statement']
And not specifically that they have to agree with that side but they acknowledge that it’s there.,['Explain']
What are your hopes for me?,['Open-ended']
I want you to be happy.,['Statement']
When I leave here I want you to be OK.,['Explain']
That’s all I’m wanting for you.,['Explain']
I don’t think we have any idea what these stories…what this kind of collection of the wisdom of humanity is going to mean a hundred years from now.,['Statement']
But it’s a way to pass wisdom from one generation to the next and it shows the best in us.,['Explain']
"And that’s one of those, you know, those lessons of StoryCorps; just reminds us of the fundamental goodness of humanity.",['Explain']
"And we have to trust in that, especially, when we go through rough times, like we’re going through today.",['Explain']
"But you know, that’s a lesson going back to Stonewall and Sylvia Rivera and, you know, the heroes who fought on that night, that you just can’t give up.",['Explain']
And I do believe that good wins in the end.,['Explain']
"This episode was produced by Jud Esty-Kendall and Jasmyn Morris with Max Jungreis, Von Diaz, and Kayla Lattimore.",['Statement']
Our Technical Director is Jarrett Floyd.,['Explain']
Artwork for this episode was created by Liz McCarty.,['Explain']
Special thanks to Katie Simon and Nadia Reiman.,['Explain']
For more on StoryCorps’ initiatives… and to hear the rest of Dave Isay’s documentary “Remembering Stonewall”… go to our website…StoryCorps dot org…,['Order']
While you’re there… find out how to record your own conversation.,['Order']
I’m Michael Garofalo.,['Statement']
And I’m Jasmyn Morris.,['Statement']
Thanks for listening.,['Statement']
I was one of those kids who would show up when school first started.,['Statement']
And they would see me again around Christmas time.,['Open-ended Declaration']
And then they would see me in June to tell me that I had to do the grade over again.,['Open-ended Declaration']
"So dropping out of school was, it was inevitable.",['Open-ended Declaration']
And as far as you doing the business?,['Open-ended']
You started younger than me.,['Open-ended Declaration']
As soon as I could walk.,['Response']
Even before you were walking.,['Statement']
I’ve got pictures of you in the shop when you were in the basinet.,['Statement']
"I was literally there since day one. I saw you do it, I was like, ”Ok, I can do this.”",['Statement']
"Then I kind of realized, man, you know, everyone loves my dad.",['Explain']
"One half of that is, you know, ‘cause he’s a great guy, but the other half is, like, he’s the guy who helps you when even other locksmiths can’t help.",['Explain']
I have a sense of usefulness. ,['Statement']
"And that’s a big thing in my noodle, you always have to feel like I have some worth.",['Explain']
"I’m not just saying this, you’re the most hardworking, tenacious person I know and…",['Statement']
That comes from coming from immigrant parents.,['Explain']
You can never work hard enough.,['Explain']
"Even when you’re working seven days a week they say, “You’re a little lazy.”",['Explain']
"Think about it Philip, when am I ever late?",['Rhetorical']
Never.,['Statement']
When do I ever take vacations?,['Open-ended']
"No, never.",['Statement']
And when am I gonna retire?,['Open-ended']
One day before your funeral?,['Confirmation']
You know it.,['Statement']
Yup.,['Statement']
"You know if you ever didn’t want to do this, you know, I would never be heart broken.",['Statement']
I would understand.,['Statement']
"Yeah, yeah.",['Statement']
You know what I mean?,['Rhetorical']
"My father, he hated my business man.",['Explain']
"You know, I had a cousin who became an accountant, and my father used to tell me about him all the time.",['Explain']
"But um, I think it was the, the founder of IBM, he said: ”I’m no genius, but I’m bright in spots, and I stay around those spots.”",['Explain']
I like that.,['Explain']
"You raised all of us, man.",['Statement']
"Five kids and every single one of them did not ever want for anything, man.",['Explain']
That’s hard to do for someone who just went up to the eighth grade.,['Explain']
Well you do your best kid.,['Statement']
This is what you do.,['Explain']
But honestly your best.,['Explain']
Not just your B.S. best.,['Explain']
And even if you fail.,['Explain']
It doesn’t feel that bad.,['Explain']
You’re always my barometer.,['Statement']
You never let anyone down.,['Explain']
That’s what sets you apart.,['Explain']
My name is Rob Rigano.,['Statement']
"And, uh, what’s your relationship to me?",['Open-ended']
"We’re brothers, unfortunately. Yes",['Response']
Rob Rigano lives in New York and his older brother Phil lives near San Diego.,['Statement']
They see each other once a year and on one of those visits in 2006 the StoryCorps airstream trailer was parked near Phil’s home.,['Explain']
He came back to StoryCorps reflect on their conversation.,['Explain']
"My brother, Robbie loved coming here, and our family had had an Airstream trailer, so taking Robbie to StoryCorps was a natural fit.",['Statement']
"What’s your earliest memory, Rob?",['Open-ended']
I rolled my Uncle Charlie’s Dodge into the street light.,['Statement']
"Wait, what happened?",['Open-ended']
